STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
MHP,D,32,TEMP MN,20200725 0000,20200725 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200726 0000,20200726 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200727 0000,20200727 0000,47, ,DEG F
MHP,D,32,TEMP MN,20200728 0000,20200728 0000,48, ,DEG F
MHP,D,32,TEMP MN,20200729 0000,20200729 0000,51, ,DEG F
MHP,D,32,TEMP MN,20200730 0000,20200730 0000,50, ,DEG F
MHP,D,32,TEMP MN,20200731 0000,20200731 0000,49, ,DEG F
MHP,D,32,TEMP MN,20200801 0000,20200801 0000,50, ,DEG F
MHP,D,32,TEMP MN,20200802 0000,20200802 0000,52, ,DEG F
MHP,D,32,TEMP MN,20200803 0000,20200803 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200804 0000,20200804 0000,48, ,DEG F
MHP,D,32,TEMP MN,20200805 0000,20200805 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200806 0000,20200806 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200807 0000,20200807 0000,48, ,DEG F
MHP,D,32,TEMP MN,20200808 0000,20200808 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200809 0000,20200809 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200810 0000,20200810 0000,49, ,DEG F
MHP,D,32,TEMP MN,20200811 0000,20200811 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200812 0000,20200812 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200813 0000,20200813 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200814 0000,20200814 0000,52, ,DEG F
MHP,D,32,TEMP MN,20200815 0000,20200815 0000,54, ,DEG F
MHP,D,32,TEMP MN,20200816 0000,20200816 0000,55, ,DEG F
MHP,D,32,TEMP MN,20200817 0000,20200817 0000,52, ,DEG F
MHP,D,32,TEMP MN,20200818 0000,20200818 0000,54, ,DEG F
MHP,D,32,TEMP MN,20200819 0000,20200819 0000,54, ,DEG F
MHP,D,32,TEMP MN,20200820 0000,20200820 0000,50, ,DEG F
MHP,D,32,TEMP MN,20200821 0000,20200821 0000,51, ,DEG F
MHP,D,32,TEMP MN,20200822 0000,20200822 0000,51, ,DEG F
MHP,D,32,TEMP MN,20200823 0000,20200823 0000,54, ,DEG F
MHP,D,32,TEMP MN,20200824 0000,20200824 0000,52, ,DEG F
MHP,D,32,TEMP MN,20200825 0000,20200825 0000,47, ,DEG F
MHP,D,32,TEMP MN,20200826 0000,20200826 0000,45, ,DEG F
MHP,D,32,TEMP MN,20200827 0000,20200827 0000,40, ,DEG F
MHP,D,32,TEMP MN,20200828 0000,20200828 0000,49, ,DEG F
MHP,D,32,TEMP MN,20200829 0000,20200829 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200830 0000,20200830 0000,48, ,DEG F
MHP,D,32,TEMP MN,20200831 0000,20200831 0000,48, ,DEG F
MHP,D,32,TEMP MN,20200901 0000,20200901 0000,47, ,DEG F
MHP,D,32,TEMP MN,20200902 0000,20200902 0000,49, ,DEG F
MHP,D,32,TEMP MN,20200903 0000,20200903 0000,53, ,DEG F
MHP,D,32,TEMP MN,20200904 0000,20200904 0000,55, ,DEG F
MHP,D,32,TEMP MN,20200905 0000,20200905 0000,57, ,DEG F
MHP,D,32,TEMP MN,20200906 0000,20200906 0000,55, ,DEG F
MHP,D,32,TEMP MN,20200907 0000,20200907 0000,53, ,DEG F
MHP,D,32,TEMP MN,20200908 0000,20200908 0000,39, ,DEG F
MHP,D,32,TEMP MN,20200909 0000,20200909 0000,34, ,DEG F
MHP,D,32,TEMP MN,20200910 0000,20200910 0000,41, ,DEG F
MHP,D,32,TEMP MN,20200911 0000,20200911 0000,42, ,DEG F
MHP,D,32,TEMP MN,20200912 0000,20200912 0000,42, ,DEG F
MHP,D,32,TEMP MN,20200913 0000,20200913 0000,46, ,DEG F
MHP,D,32,TEMP MN,20200914 0000,20200914 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200915 0000,20200915 0000,45, ,DEG F
MHP,D,32,TEMP MN,20200916 0000,20200916 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200917 0000,20200917 0000,45, ,DEG F
MHP,D,32,TEMP MN,20200918 0000,20200918 0000,41, ,DEG F
MHP,D,32,TEMP MN,20200919 0000,20200919 0000,35, ,DEG F
MHP,D,32,TEMP MN,20200920 0000,20200920 0000,41, ,DEG F
MHP,D,32,TEMP MN,20200921 0000,20200921 0000,43, ,DEG F
MHP,D,32,TEMP MN,20200922 0000,20200922 0000,42, ,DEG F
MHP,D,32,TEMP MN,20200923 0000,20200923 0000,42, ,DEG F
MHP,D,32,TEMP MN,20200924 0000,20200924 0000,43, ,DEG F
MHP,D,32,TEMP MN,20200925 0000,20200925 0000,43, ,DEG F
MHP,D,32,TEMP MN,20200926 0000,20200926 0000,47, ,DEG F
MHP,D,32,TEMP MN,20200927 0000,20200927 0000,41, ,DEG F
MHP,D,32,TEMP MN,20200928 0000,20200928 0000,41, ,DEG F
MHP,D,32,TEMP MN,20200929 0000,20200929 0000,44, ,DEG F
MHP,D,32,TEMP MN,20200930 0000,20200930 0000,45, ,DEG F
MHP,D,32,TEMP MN,20201001 0000,20201001 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201002 0000,20201002 0000,45, ,DEG F
MHP,D,32,TEMP MN,20201003 0000,20201003 0000,45, ,DEG F
MHP,D,32,TEMP MN,20201004 0000,20201004 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201005 0000,20201005 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201006 0000,20201006 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201007 0000,20201007 0000,43, ,DEG F
MHP,D,32,TEMP MN,20201008 0000,20201008 0000,41, ,DEG F
MHP,D,32,TEMP MN,20201009 0000,20201009 0000,39, ,DEG F
MHP,D,32,TEMP MN,20201010 0000,20201010 0000,34, ,DEG F
MHP,D,32,TEMP MN,20201011 0000,20201011 0000,35, ,DEG F
MHP,D,32,TEMP MN,20201012 0000,20201012 0000,40, ,DEG F
MHP,D,32,TEMP MN,20201013 0000,20201013 0000,42, ,DEG F
MHP,D,32,TEMP MN,20201014 0000,20201014 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201015 0000,20201015 0000,44, ,DEG F
MHP,D,32,TEMP MN,20201016 0000,20201016 0000,38, ,DEG F
MHP,D,32,TEMP MN,20201017 0000,20201017 0000,43, ,DEG F
MHP,D,32,TEMP MN,20201018 0000,20201018 0000,43, ,DEG F
MHP,D,32,TEMP MN,20201019 0000,20201019 0000,41, ,DEG F
MHP,D,32,TEMP MN,20201020 0000,20201020 0000,41, ,DEG F
MHP,D,32,TEMP MN,20201021 0000,20201021 0000,40, ,DEG F
MHP,D,32,TEMP MN,20201022 0000,20201022 0000,40, ,DEG F
MHP,D,32,TEMP MN,20201023 0000,20201023 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201024 0000,20201024 0000,32, ,DEG F
MHP,D,32,TEMP MN,20201025 0000,20201025 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201026 0000,20201026 0000,9, ,DEG F
MHP,D,32,TEMP MN,20201027 0000,20201027 0000,24, ,DEG F
MHP,D,32,TEMP MN,20201028 0000,20201028 0000,34, ,DEG F
MHP,D,32,TEMP MN,20201029 0000,20201029 0000,36, ,DEG F
MHP,D,32,TEMP MN,20201030 0000,20201030 0000,36, ,DEG F
MHP,D,32,TEMP MN,20201031 0000,20201031 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201101 0000,20201101 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201102 0000,20201102 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201103 0000,20201103 0000,35, ,DEG F
MHP,D,32,TEMP MN,20201104 0000,20201104 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201105 0000,20201105 0000,37, ,DEG F
MHP,D,32,TEMP MN,20201106 0000,20201106 0000,15, ,DEG F
MHP,D,32,TEMP MN,20201107 0000,20201107 0000,14, ,DEG F
MHP,D,32,TEMP MN,20201108 0000,20201108 0000,9, ,DEG F
MHP,D,32,TEMP MN,20201109 0000,20201109 0000,2, ,DEG F
MHP,D,32,TEMP MN,20201110 0000,20201110 0000,16, ,DEG F
MHP,D,32,TEMP MN,20201111 0000,20201111 0000,21, ,DEG F
MHP,D,32,TEMP MN,20201112 0000,20201112 0000,22, ,DEG F
MHP,D,32,TEMP MN,20201113 0000,20201113 0000,21, ,DEG F
MHP,D,32,TEMP MN,20201114 0000,20201114 0000,19, ,DEG F
MHP,D,32,TEMP MN,20201115 0000,20201115 0000,31, ,DEG F
MHP,D,32,TEMP MN,20201116 0000,20201116 0000,36, ,DEG F
MHP,D,32,TEMP MN,20201117 0000,20201117 0000,31, ,DEG F
MHP,D,32,TEMP MN,20201118 0000,20201118 0000,22, ,DEG F
MHP,D,32,TEMP MN,20201119 0000,20201119 0000,20, ,DEG F
MHP,D,32,TEMP MN,20201120 0000,20201120 0000,26, ,DEG F
MHP,D,32,TEMP MN,20201121 0000,20201121 0000,28, ,DEG F
MHP,D,32,TEMP MN,20201122 0000,20201122 0000,27, ,DEG F
MHP,D,32,TEMP MN,20201123 0000,20201123 0000,22, ,DEG F
MHP,D,32,TEMP MN,20201124 0000,20201124 0000,23, ,DEG F
MHP,D,32,TEMP MN,20201125 0000,20201125 0000,15, ,DEG F
MHP,D,32,TEMP MN,20201126 0000,20201126 0000,13, ,DEG F
MHP,D,32,TEMP MN,20201127 0000,20201127 0000,20, ,DEG F
MHP,D,32,TEMP MN,20201128 0000,20201128 0000,26, ,DEG F
MHP,D,32,TEMP MN,20201129 0000,20201129 0000,25, ,DEG F
MHP,D,32,TEMP MN,20201130 0000,20201130 0000,26, ,DEG F
MHP,D,32,TEMP MN,20201201 0000,20201201 0000,29, ,DEG F
MHP,D,32,TEMP MN,20201202 0000,20201202 0000,25, ,DEG F
MHP,D,32,TEMP MN,20201203 0000,20201203 0000,24, ,DEG F
MHP,D,32,TEMP MN,20201204 0000,20201204 0000,28, ,DEG F
MHP,D,32,TEMP MN,20201205 0000,20201205 0000,27, ,DEG F
MHP,D,32,TEMP MN,20201206 0000,20201206 0000,20, ,DEG F
MHP,D,32,TEMP MN,20201207 0000,20201207 0000,17, ,DEG F
MHP,D,32,TEMP MN,20201208 0000,20201208 0000,24, ,DEG F
MHP,D,32,TEMP MN,20201209 0000,20201209 0000,26, ,DEG F
MHP,D,32,TEMP MN,20201210 0000,20201210 0000,24, ,DEG F
MHP,D,32,TEMP MN,20201211 0000,20201211 0000,21, ,DEG F
MHP,D,32,TEMP MN,20201212 0000,20201212 0000,23, ,DEG F
MHP,D,32,TEMP MN,20201213 0000,20201213 0000,21, ,DEG F
MHP,D,32,TEMP MN,20201214 0000,20201214 0000,9, ,DEG F
MHP,D,32,TEMP MN,20201215 0000,20201215 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201216 0000,20201216 0000,23, ,DEG F
MHP,D,32,TEMP MN,20201217 0000,20201217 0000,15, ,DEG F
MHP,D,32,TEMP MN,20201218 0000,20201218 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201219 0000,20201219 0000,25, ,DEG F
MHP,D,32,TEMP MN,20201220 0000,20201220 0000,27, ,DEG F
MHP,D,32,TEMP MN,20201221 0000,20201221 0000,30, ,DEG F
MHP,D,32,TEMP MN,20201222 0000,20201222 0000,21, ,DEG F
MHP,D,32,TEMP MN,20201223 0000,20201223 0000,17, ,DEG F
MHP,D,32,TEMP MN,20201224 0000,20201224 0000,22, ,DEG F
MHP,D,32,TEMP MN,20201225 0000,20201225 0000,22, ,DEG F
MHP,D,32,TEMP MN,20201226 0000,20201226 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201227 0000,20201227 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201228 0000,20201228 0000,15, ,DEG F
MHP,D,32,TEMP MN,20201229 0000,20201229 0000,11, ,DEG F
MHP,D,32,TEMP MN,20201230 0000,20201230 0000,12, ,DEG F
MHP,D,32,TEMP MN,20201231 0000,20201231 0000,14, ,DEG F
MHP,D,32,TEMP MN,20210101 0000,20210101 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210102 0000,20210102 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210103 0000,20210103 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210104 0000,20210104 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210105 0000,20210105 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210106 0000,20210106 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210107 0000,20210107 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210108 0000,20210108 0000,21, ,DEG F
MHP,D,32,TEMP MN,20210109 0000,20210109 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210110 0000,20210110 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210111 0000,20210111 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210112 0000,20210112 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210113 0000,20210113 0000,32, ,DEG F
MHP,D,32,TEMP MN,20210114 0000,20210114 0000,29, ,DEG F
MHP,D,32,TEMP MN,20210115 0000,20210115 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210116 0000,20210116 0000,32, ,DEG F
MHP,D,32,TEMP MN,20210117 0000,20210117 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210118 0000,20210118 0000,14, ,DEG F
MHP,D,32,TEMP MN,20210119 0000,20210119 0000,8, ,DEG F
MHP,D,32,TEMP MN,20210120 0000,20210120 0000,13, ,DEG F
MHP,D,32,TEMP MN,20210121 0000,20210121 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210122 0000,20210122 0000,12, ,DEG F
MHP,D,32,TEMP MN,20210123 0000,20210123 0000,5, ,DEG F
MHP,D,32,TEMP MN,20210124 0000,20210124 0000,6, ,DEG F
MHP,D,32,TEMP MN,20210125 0000,20210125 0000,7, ,DEG F
MHP,D,32,TEMP MN,20210126 0000,20210126 0000,0, ,DEG F
MHP,D,32,TEMP MN,20210127 0000,20210127 0000,14, ,DEG F
MHP,D,32,TEMP MN,20210128 0000,20210128 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210129 0000,20210129 0000,8, ,DEG F
MHP,D,32,TEMP MN,20210130 0000,20210130 0000,9, ,DEG F
MHP,D,32,TEMP MN,20210131 0000,20210131 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210201 0000,20210201 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210202 0000,20210202 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210203 0000,20210203 0000,11, ,DEG F
MHP,D,32,TEMP MN,20210204 0000,20210204 0000,13, ,DEG F
MHP,D,32,TEMP MN,20210205 0000,20210205 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210206 0000,20210206 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210207 0000,20210207 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210208 0000,20210208 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210209 0000,20210209 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210210 0000,20210210 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210211 0000,20210211 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210212 0000,20210212 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210213 0000,20210213 0000,10, ,DEG F
MHP,D,32,TEMP MN,20210214 0000,20210214 0000,8, ,DEG F
MHP,D,32,TEMP MN,20210215 0000,20210215 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210216 0000,20210216 0000,11, ,DEG F
MHP,D,32,TEMP MN,20210217 0000,20210217 0000,8, ,DEG F
MHP,D,32,TEMP MN,20210218 0000,20210218 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210219 0000,20210219 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210220 0000,20210220 0000,11, ,DEG F
MHP,D,32,TEMP MN,20210221 0000,20210221 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210222 0000,20210222 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210223 0000,20210223 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210224 0000,20210224 0000,6, ,DEG F
MHP,D,32,TEMP MN,20210225 0000,20210225 0000,13, ,DEG F
MHP,D,32,TEMP MN,20210226 0000,20210226 0000,18, ,DEG F
MHP,D,32,TEMP MN,20210227 0000,20210227 0000,11, ,DEG F
MHP,D,32,TEMP MN,20210228 0000,20210228 0000,9, ,DEG F
MHP,D,32,TEMP MN,20210301 0000,20210301 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210302 0000,20210302 0000,20, ,DEG F
MHP,D,32,TEMP MN,20210303 0000,20210303 0000,16, ,DEG F
MHP,D,32,TEMP MN,20210304 0000,20210304 0000,16, ,DEG F
MHP,D,32,TEMP MN,20210305 0000,20210305 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210306 0000,20210306 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210307 0000,20210307 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210308 0000,20210308 0000,14, ,DEG F
MHP,D,32,TEMP MN,20210309 0000,20210309 0000,12, ,DEG F
MHP,D,32,TEMP MN,20210310 0000,20210310 0000,10, ,DEG F
MHP,D,32,TEMP MN,20210311 0000,20210311 0000,4, ,DEG F
MHP,D,32,TEMP MN,20210312 0000,20210312 0000,10, ,DEG F
MHP,D,32,TEMP MN,20210313 0000,20210313 0000,8, ,DEG F
MHP,D,32,TEMP MN,20210314 0000,20210314 0000,21, ,DEG F
MHP,D,32,TEMP MN,20210315 0000,20210315 0000,9, ,DEG F
MHP,D,32,TEMP MN,20210316 0000,20210316 0000,15, ,DEG F
MHP,D,32,TEMP MN,20210317 0000,20210317 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210318 0000,20210318 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210319 0000,20210319 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210320 0000,20210320 0000,15, ,DEG F
MHP,D,32,TEMP MN,20210321 0000,20210321 0000,12, ,DEG F
MHP,D,32,TEMP MN,20210322 0000,20210322 0000,16, ,DEG F
MHP,D,32,TEMP MN,20210323 0000,20210323 0000,12, ,DEG F
MHP,D,32,TEMP MN,20210324 0000,20210324 0000,9, ,DEG F
MHP,D,32,TEMP MN,20210325 0000,20210325 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210326 0000,20210326 0000,14, ,DEG F
MHP,D,32,TEMP MN,20210327 0000,20210327 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210328 0000,20210328 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210329 0000,20210329 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210330 0000,20210330 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210331 0000,20210331 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210401 0000,20210401 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210402 0000,20210402 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210403 0000,20210403 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210404 0000,20210404 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210405 0000,20210405 0000,29, ,DEG F
MHP,D,32,TEMP MN,20210406 0000,20210406 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210407 0000,20210407 0000,29, ,DEG F
MHP,D,32,TEMP MN,20210408 0000,20210408 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210409 0000,20210409 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210410 0000,20210410 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210411 0000,20210411 0000,31, ,DEG F
MHP,D,32,TEMP MN,20210412 0000,20210412 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210413 0000,20210413 0000,24, ,DEG F
MHP,D,32,TEMP MN,20210414 0000,20210414 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210415 0000,20210415 0000,15, ,DEG F
MHP,D,32,TEMP MN,20210416 0000,20210416 0000,23, ,DEG F
MHP,D,32,TEMP MN,20210417 0000,20210417 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210418 0000,20210418 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210419 0000,20210419 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210420 0000,20210420 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210421 0000,20210421 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210422 0000,20210422 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210423 0000,20210423 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210424 0000,20210424 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210425 0000,20210425 0000,22, ,DEG F
MHP,D,32,TEMP MN,20210426 0000,20210426 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210427 0000,20210427 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210428 0000,20210428 0000,19, ,DEG F
MHP,D,32,TEMP MN,20210429 0000,20210429 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210430 0000,20210430 0000,40, ,DEG F
MHP,D,32,TEMP MN,20210501 0000,20210501 0000,32, ,DEG F
MHP,D,32,TEMP MN,20210502 0000,20210502 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210503 0000,20210503 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210504 0000,20210504 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210505 0000,20210505 0000,38, ,DEG F
MHP,D,32,TEMP MN,20210506 0000,20210506 0000,38, ,DEG F
MHP,D,32,TEMP MN,20210507 0000,20210507 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210508 0000,20210508 0000,27, ,DEG F
MHP,D,32,TEMP MN,20210509 0000,20210509 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210510 0000,20210510 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210511 0000,20210511 0000,29, ,DEG F
MHP,D,32,TEMP MN,20210512 0000,20210512 0000,36, ,DEG F
MHP,D,32,TEMP MN,20210513 0000,20210513 0000,37, ,DEG F
MHP,D,32,TEMP MN,20210514 0000,20210514 0000,38, ,DEG F
MHP,D,32,TEMP MN,20210515 0000,20210515 0000,32, ,DEG F
MHP,D,32,TEMP MN,20210516 0000,20210516 0000,28, ,DEG F
MHP,D,32,TEMP MN,20210517 0000,20210517 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210518 0000,20210518 0000,35, ,DEG F
MHP,D,32,TEMP MN,20210519 0000,20210519 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210520 0000,20210520 0000,20, ,DEG F
MHP,D,32,TEMP MN,20210521 0000,20210521 0000,17, ,DEG F
MHP,D,32,TEMP MN,20210522 0000,20210522 0000,16, ,DEG F
MHP,D,32,TEMP MN,20210523 0000,20210523 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210524 0000,20210524 0000,29, ,DEG F
MHP,D,32,TEMP MN,20210525 0000,20210525 0000,32, ,DEG F
MHP,D,32,TEMP MN,20210526 0000,20210526 0000,30, ,DEG F
MHP,D,32,TEMP MN,20210527 0000,20210527 0000,37, ,DEG F
MHP,D,32,TEMP MN,20210528 0000,20210528 0000,38, ,DEG F
MHP,D,32,TEMP MN,20210529 0000,20210529 0000,42, ,DEG F
MHP,D,32,TEMP MN,20210530 0000,20210530 0000,41, ,DEG F
MHP,D,32,TEMP MN,20210531 0000,20210531 0000,42, ,DEG F
MHP,D,32,TEMP MN,20210601 0000,20210601 0000,46, ,DEG F
MHP,D,32,TEMP MN,20210602 0000,20210602 0000,49, ,DEG F
MHP,D,32,TEMP MN,20210603 0000,20210603 0000,50, ,DEG F
MHP,D,32,TEMP MN,20210604 0000,20210604 0000,47, ,DEG F
MHP,D,32,TEMP MN,20210605 0000,20210605 0000,44, ,DEG F
MHP,D,32,TEMP MN,20210606 0000,20210606 0000,43, ,DEG F
MHP,D,32,TEMP MN,20210607 0000,20210607 0000,36, ,DEG F
MHP,D,32,TEMP MN,20210608 0000,20210608 0000,31, ,DEG F
MHP,D,32,TEMP MN,20210609 0000,20210609 0000,26, ,DEG F
MHP,D,32,TEMP MN,20210610 0000,20210610 0000,25, ,DEG F
MHP,D,32,TEMP MN,20210611 0000,20210611 0000,33, ,DEG F
MHP,D,32,TEMP MN,20210612 0000,20210612 0000,43, ,DEG F
MHP,D,32,TEMP MN,20210613 0000,20210613 0000,45, ,DEG F
MHP,D,32,TEMP MN,20210614 0000,20210614 0000,42, ,DEG F
MHP,D,32,TEMP MN,20210615 0000,20210615 0000,42, ,DEG F
MHP,D,32,TEMP MN,20210616 0000,20210616 0000,54, ,DEG F
MHP,D,32,TEMP MN,20210617 0000,20210617 0000,56, ,DEG F
MHP,D,32,TEMP MN,20210618 0000,20210618 0000,53, ,DEG F
MHP,D,32,TEMP MN,20210619 0000,20210619 0000,51, ,DEG F
MHP,D,32,TEMP MN,20210620 0000,20210620 0000,52, ,DEG F
MHP,D,32,TEMP MN,20210621 0000,20210621 0000,45, ,DEG F
MHP,D,32,TEMP MN,20210622 0000,20210622 0000,43, ,DEG F
MHP,D,32,TEMP MN,20210623 0000,20210623 0000,43, ,DEG F
MHP,D,32,TEMP MN,20210624 0000,20210624 0000,41, ,DEG F
MHP,D,32,TEMP MN,20210625 0000,20210625 0000,43, ,DEG F
MHP,D,32,TEMP MN,20210626 0000,20210626 0000,47, ,DEG F
MHP,D,32,TEMP MN,20210627 0000,20210627 0000,52, ,DEG F
MHP,D,32,TEMP MN,20210628 0000,20210628 0000,50, ,DEG F
MHP,D,32,TEMP MN,20210629 0000,20210629 0000,48, ,DEG F
MHP,D,32,TEMP MN,20210630 0000,20210630 0000,50, ,DEG F
MHP,D,32,TEMP MN,20210701 0000,20210701 0000,47, ,DEG F
MHP,D,32,TEMP MN,20210702 0000,20210702 0000,48, ,DEG F
MHP,D,32,TEMP MN,20210703 0000,20210703 0000,50, ,DEG F
MHP,D,32,TEMP MN,20210704 0000,20210704 0000,48, ,DEG F
MHP,D,32,TEMP MN,20210705 0000,20210705 0000,51, ,DEG F
MHP,D,32,TEMP MN,20210706 0000,20210706 0000,52, ,DEG F
MHP,D,32,TEMP MN,20210707 0000,20210707 0000,53, ,DEG F
MHP,D,32,TEMP MN,20210708 0000,20210708 0000,55, ,DEG F
MHP,D,32,TEMP MN,20210709 0000,20210709 0000,55, ,DEG F
MHP,D,32,TEMP MN,20210710 0000,20210710 0000,57, ,DEG F
MHP,D,32,TEMP MN,20210711 0000,20210711 0000,58, ,DEG F
MHP,D,32,TEMP MN,20210712 0000,20210712 0000,58, ,DEG F
MHP,D,32,TEMP MN,20210713 0000,20210713 0000,54, ,DEG F
MHP,D,32,TEMP MN,20210714 0000,20210714 0000,52, ,DEG F
MHP,D,32,TEMP MN,20210715 0000,20210715 0000,49, ,DEG F
MHP,D,32,TEMP MN,20210716 0000,20210716 0000,47, ,DEG F
MHP,D,32,TEMP MN,20210717 0000,20210717 0000,48, ,DEG F
MHP,D,32,TEMP MN,20210718 0000,20210718 0000,49, ,DEG F
MHP,D,32,TEMP MN,20210719 0000,20210719 0000,47, ,DEG F
MHP,D,32,TEMP MN,20210720 0000,20210720 0000,46, ,DEG F
MHP,D,32,TEMP MN,20210721 0000,20210721 0000,48, ,DEG F
MHP,D,32,TEMP MN,20210722 0000,20210722 0000,---, ,DEG F
MHP,D,32,TEMP MN,20210723 0000,20210723 0000,51, ,DEG F
MHP,D,32,TEMP MN,20210724 0000,20210724 0000,52, ,DEG F
MHP,D,32,TEMP MN,20210725 0000,20210725 0000,54, ,DEG F
